date,1. open,2. high,3. low,4. close,5. volume
2024-10-11 18:33:00,415.4119,415.46,415.4119,415.46,56.0
2024-10-11 18:32:00,415.425,415.5,415.425,415.46,22.0
2024-10-11 18:31:00,415.46,415.46,415.45,415.45,2.0
2024-10-11 18:30:00,415.3575,415.5,415.35,415.46,49.0
2024-10-11 18:29:00,415.425,415.5,415.425,415.5,21.0
2024-10-11 18:28:00,415.5,415.5,415.32,415.5,250.0
2024-10-11 18:27:00,415.5,415.5,415.5,415.5,13.0
2024-10-11 18:26:00,415.41,415.5,415.3542,415.41,244.0
2024-10-11 18:25:00,415.45,415.45,415.32,415.45,67.0
2024-10-11 18:24:00,415.41,415.5,415.3245,415.39,81.0
2024-10-11 18:23:00,415.44,415.44,415.44,415.44,1.0
2024-10-11 18:22:00,415.45,415.45,415.35,415.41,67.0
2024-10-11 18:21:00,415.425,415.5,415.425,415.5,10.0
2024-10-11 18:20:00,415.425,415.5,415.425,415.5,134.0
2024-10-11 18:19:00,415.4993,415.5,415.425,415.425,378.0
2024-10-11 18:18:00,415.49,416.32,415.49,415.5,6627.0
2024-10-11 18:17:00,415.425,415.495,415.425,415.495,127.0
2024-10-11 18:16:00,415.35,415.5,415.35,415.48,102.0
2024-10-11 18:15:00,415.51,415.74,415.35,415.35,677.0
2024-10-11 18:14:00,415.73,415.8,415.658,415.8,14.0
2024-10-11 18:13:00,415.8,415.8,415.715,415.8,26.0
2024-10-11 18:12:00,415.715,415.99,415.715,415.715,6.0
2024-10-11 18:11:00,415.82,415.82,415.715,415.82,5.0
2024-10-11 18:10:00,415.66,415.87,415.44,415.75,14.0
2024-10-11 18:09:00,415.84,415.84,415.84,415.84,1.0
2024-10-11 18:08:00,415.87,415.87,415.58,415.87,117.0
2024-10-11 18:07:00,415.87,415.87,415.67,415.86,37.0
2024-10-11 18:06:00,415.67,415.99,415.35,415.67,26.0
2024-10-11 18:05:00,415.35,415.675,415.35,415.35,11.0
2024-10-11 18:04:00,416.0,416.0,415.675,415.9,7.0
2024-10-11 18:03:00,415.9,415.9,415.35,415.35,49.0
2024-10-11 18:02:00,415.75,416.0,415.75,415.77,112.0
2024-10-11 18:01:00,416.0,416.0,415.72,415.875,82.0
2024-10-11 18:00:00,415.57,415.855,415.57,415.73,237.0
2024-10-11 17:59:00,415.64,415.64,415.35,415.62,149.0
2024-10-11 17:58:00,415.58,415.61,415.58,415.6,140.0
2024-10-11 17:57:00,415.495,415.64,415.495,415.56,20.0
2024-10-11 17:56:00,415.58,415.58,415.495,415.495,4.0
2024-10-11 17:55:00,415.32,415.32,415.32,415.32,1.0
2024-10-11 17:54:00,415.48,415.64,415.48,415.64,21.0
2024-10-11 17:53:00,415.51,415.51,415.51,415.51,1.0
2024-10-11 17:52:00,415.57,415.64,415.445,415.48,116.0
2024-10-11 17:51:00,415.48,415.56,415.445,415.445,10.0
2024-10-11 17:50:00,415.59,415.59,415.47,415.47,2.0
2024-10-11 17:49:00,415.6,415.6,415.47,415.6,13.0
2024-10-11 17:48:00,415.47,415.64,415.3,415.64,28.0
2024-10-11 17:47:00,415.47,415.64,415.47,415.47,8.0
2024-10-11 17:46:00,415.58,415.58,415.3,415.47,13.0
2024-10-11 17:45:00,415.3,415.59,415.3,415.59,9.0
2024-10-11 17:44:00,415.47,415.58,415.47,415.47,7.0
2024-10-11 17:43:00,415.397,415.64,415.397,415.64,77.0
2024-10-11 17:42:00,415.59,415.59,415.3,415.3,30.0
2024-10-11 17:41:00,415.5,415.64,415.45,415.64,73.0
2024-10-11 17:40:00,415.6388,415.6388,415.3,415.5,237.0
2024-10-11 17:39:00,415.57,415.6,415.55,415.57,55.0
2024-10-11 17:38:00,415.57,415.64,415.5,415.64,34.0
2024-10-11 17:37:00,415.57,415.64,415.5,415.57,60.0
2024-10-11 17:36:00,415.6,415.64,415.5,415.57,122.0
2024-10-11 17:35:00,415.6,415.64,415.5997,415.64,894.0
2024-10-11 17:34:00,415.6,415.63,415.5618,415.6,48.0
2024-10-11 17:33:00,415.61,415.64,415.6,415.6,31.0
2024-10-11 17:32:00,415.64,415.64,415.6,415.64,52.0
2024-10-11 17:31:00,415.61,415.64,415.56,415.6,26.0
2024-10-11 17:30:00,415.6,415.64,415.6,415.64,27.0
2024-10-11 17:29:00,415.6,415.64,415.56,415.6,104.0
2024-10-11 17:28:00,415.6,415.64,415.56,415.56,290.0
2024-10-11 17:27:00,415.57,415.64,415.56,415.6,224.0
2024-10-11 17:26:00,415.6,415.62,415.56,415.6,122.0
2024-10-11 17:25:00,415.562,415.61,415.56,415.6,11.0
2024-10-11 17:24:00,415.6,415.64,415.6,415.6,25.0
2024-10-11 17:23:00,415.6,415.64,415.56,415.61,47.0
2024-10-11 17:22:00,415.65,415.74,415.65,415.74,3.0
2024-10-11 17:21:00,415.4,415.73,415.4,415.73,1941.0
2024-10-11 17:20:00,415.46,415.52,415.4,415.52,40.0
2024-10-11 17:19:00,415.395,415.5199,415.39,415.4,397.0
2024-10-11 17:18:00,415.35,415.3992,415.116,415.116,50.0
2024-10-11 17:17:00,415.495,415.56,415.3,415.35,129.0
2024-10-11 17:16:00,415.57,415.57,415.42,415.57,14.0
2024-10-11 17:15:00,415.5697,415.57,415.42,415.42,17.0
2024-10-11 17:14:00,415.3,415.56,415.3,415.56,7.0
2024-10-11 17:13:00,415.415,415.58,415.415,415.435,256.0
2024-10-11 17:12:00,415.42,415.58,415.415,415.57,164.0
2024-10-11 17:11:00,415.415,415.56,415.25,415.25,6.0
2024-10-11 17:10:00,415.415,415.58,415.415,415.5,113.0
2024-10-11 17:09:00,415.58,415.58,415.415,415.5192,204.0
2024-10-11 17:08:00,415.55,417.5617,415.545,415.57,202.0
2024-10-11 17:07:00,415.59,417.5617,409.7972,415.7,173.0
2024-10-11 17:06:00,415.7,415.7,388.1203,388.1203,25.0
2024-10-11 17:05:00,415.605,415.605,415.51,415.55,26.0
2024-10-11 17:04:00,415.605,415.605,389.6982,415.6,208.0
2024-10-11 17:03:00,415.555,415.6,415.51,415.6,86.0
2024-10-11 17:02:00,416.32,417.4114,388.1203,415.3176,6150.0
2024-10-11 17:01:00,415.5236,415.6,415.5236,415.6,116.0
2024-10-11 17:00:00,415.6,434.6167,415.55,415.555,79.0
2024-10-11 16:59:00,415.605,417.4114,415.5117,415.56,282.0
2024-10-11 16:58:00,397.7147,415.7,397.7147,415.605,200.0
2024-10-11 16:57:00,415.5162,415.84,389.6982,415.84,220.0
2024-10-11 16:56:00,415.77,415.77,415.635,415.71,9.0
2024-10-11 16:55:00,415.64,415.7,415.5165,415.64,111.0
2024-10-11 16:54:00,415.51,415.77,415.51,415.64,148.0
2024-10-11 16:53:00,415.64,415.77,415.523,415.71,214.0
2024-10-11 16:52:00,415.64,415.77,415.52,415.64,31.0
2024-10-11 16:51:00,415.65,415.77,415.64,415.77,982.0
2024-10-11 16:50:00,415.64,415.77,415.64,415.7,312.0
2024-10-11 16:49:00,415.64,415.77,415.51,415.64,196.0
2024-10-11 16:48:00,415.51,415.77,415.51,415.64,119.0
2024-10-11 16:47:00,415.51,415.77,415.51,415.77,21.0
2024-10-11 16:46:00,415.51,415.88,415.4,415.51,833.0
2024-10-11 16:45:00,415.51,415.81,415.51,415.78,83.0
2024-10-11 16:44:00,415.725,415.94,415.51,415.78,53.0
2024-10-11 16:43:00,415.725,415.94,415.51,415.94,337.0
2024-10-11 16:42:00,415.795,415.94,415.51,415.725,57.0
2024-10-11 16:41:00,416.08,416.32,415.3,415.51,20997.0
2024-10-11 16:40:00,415.37,415.665,415.2565,415.665,63.0
2024-10-11 16:39:00,415.25,415.484,415.2,415.484,84.0
2024-10-11 16:38:00,415.5,415.83,415.01,415.47,662.0
2024-10-11 16:37:00,415.734,415.83,415.5,415.83,106.0
2024-10-11 16:36:00,415.78,415.945,415.49,415.5,4311.0
2024-10-11 16:35:00,415.89,415.89,415.67,415.6755,36.0
2024-10-11 16:34:00,415.8,415.89,415.72,415.89,15.0
2024-10-11 16:33:00,415.89,415.89,415.78,415.84,279.0
2024-10-11 16:32:00,415.78,415.89,415.67,415.78,147.0
2024-10-11 16:31:00,415.965,415.965,415.4,415.83,1045.0
2024-10-11 16:30:00,415.95,416.09,415.85,415.89,817.0
2024-10-11 16:29:00,416.02,416.32,416.0,416.0,1153.0
2024-10-11 16:28:00,416.02,416.09,415.96,416.0,81.0
2024-10-11 16:27:00,416.016,416.09,415.95,416.0,43.0
2024-10-11 16:26:00,416.02,416.09,415.98,415.98,216.0
2024-10-11 16:25:00,415.99,416.02,415.99,416.02,9.0
2024-10-11 16:24:00,415.995,416.02,415.9,416.01,173.0
2024-10-11 16:23:00,416.09,416.09,415.9,415.995,173.0
2024-10-11 16:22:00,416.0881,416.0881,415.96,416.02,59.0
2024-10-11 16:21:00,416.1452,416.1452,415.9535,416.02,1631.0
2024-10-11 16:20:00,416.32,416.32,415.9695,416.01,15197.0
2024-10-11 16:19:00,416.1,435.735,414.725,416.1,62.0
2024-10-11 16:18:00,416.055,416.1,415.96,416.055,48.0
2024-10-11 16:17:00,415.9,416.15,415.9,416.15,582.0
2024-10-11 16:16:00,415.9,416.0,415.9,415.97,178.0
2024-10-11 16:15:00,416.32,416.32,415.9,415.97,271.0
2024-10-11 16:14:00,416.08,416.15,416.01,416.06,295.0
2024-10-11 16:13:00,416.11,416.15,416.01,416.01,110.0
2024-10-11 16:12:00,416.19,416.19,416.11,416.1268,36.0
2024-10-11 16:11:00,416.105,416.2,416.0147,416.19,50.0
2024-10-11 16:10:00,416.115,416.115,416.01,416.105,23.0
2024-10-11 16:09:00,416.15,416.24,416.12,416.2,428.0
2024-10-11 16:08:00,416.05,416.25,416.05,416.19,517.0
2024-10-11 16:07:00,416.15,416.19,416.01,416.19,685.0
2024-10-11 16:06:00,416.24,416.32,416.15,416.15,13301.0
2024-10-11 16:05:00,416.13,416.29,416.01,416.23,296.0
2024-10-11 16:04:00,416.15,416.32,416.01,416.15,1301.0
2024-10-11 16:03:00,416.11,416.29,416.01,416.29,318.0
2024-10-11 16:02:00,416.32,416.32,416.01,416.145,35801.0
2024-10-11 16:01:00,416.37,416.5,416.14,416.32,64843.0
2024-10-11 16:00:00,416.39,416.46,416.2,416.32,5468276.0
2024-10-11 15:59:00,416.335,416.51,416.21,416.39,240185.0
2024-10-11 15:58:00,416.41,416.49,416.24,416.35,114672.0
2024-10-11 15:57:00,416.2,416.505,416.14,416.405,116177.0
2024-10-11 15:56:00,416.11,416.23,415.93,416.19,92027.0
2024-10-11 15:55:00,416.29,416.32,415.9001,416.11,87283.0
2024-10-11 15:54:00,416.37,416.46,416.23,416.37,62627.0
2024-10-11 15:53:00,416.32,416.44,416.22,416.36,65341.0
2024-10-11 15:52:00,416.2,416.35,416.12,416.32,46641.0
2024-10-11 15:51:00,416.2,416.43,416.18,416.23,64445.0
2024-10-11 15:50:00,416.12,416.35,416.11,416.1924,46591.0
2024-10-11 15:49:00,415.89,416.15,415.84,416.09,65353.0
2024-10-11 15:48:00,415.83,415.92,415.81,415.9,42136.0
2024-10-11 15:47:00,415.87,415.94,415.78,415.8,19850.0
2024-10-11 15:46:00,415.96,416.14,415.86,415.89,36245.0
2024-10-11 15:45:00,415.82,416.15,415.82,415.9205,51801.0
2024-10-11 15:44:00,415.66,415.88,415.63,415.84,47447.0
2024-10-11 15:43:00,415.86,415.87,415.63,415.63,27250.0
2024-10-11 15:42:00,415.84,415.87,415.71,415.835,53379.0
2024-10-11 15:41:00,415.83,415.85,415.76,415.85,45160.0
2024-10-11 15:40:00,415.77,415.8599,415.73,415.82,24137.0
2024-10-11 15:39:00,415.825,415.87,415.78,415.7803,39689.0
2024-10-11 15:38:00,415.88,415.8999,415.76,415.82,29256.0
2024-10-11 15:37:00,415.985,416.0,415.78,415.855,65953.0
2024-10-11 15:36:00,416.08,416.104,415.8801,415.9782,48492.0
2024-10-11 15:35:00,416.12,416.15,416.02,416.11,24351.0
2024-10-11 15:34:00,416.26,416.2704,416.1001,416.123,42339.0
2024-10-11 15:33:00,416.305,416.38,416.235,416.2505,19080.0
2024-10-11 15:32:00,416.11,416.31,416.1001,416.31,51984.0
2024-10-11 15:31:00,416.025,416.14,416.025,416.09,20819.0
2024-10-11 15:30:00,416.12,416.12,416.0,416.04,33222.0
2024-10-11 15:29:00,416.08,416.1655,416.04,416.15,13788.0
2024-10-11 15:28:00,416.008,416.09,416.0,416.07,20229.0
2024-10-11 15:27:00,416.06,416.1151,415.94,416.0,14696.0
2024-10-11 15:26:00,416.14,416.145,416.0,416.0404,23409.0
2024-10-11 15:25:00,415.95,416.14,415.9412,416.14,17585.0
2024-10-11 15:24:00,416.05,416.1038,415.98,415.98,18163.0
2024-10-11 15:23:00,416.03,416.05,415.961,416.05,18819.0
2024-10-11 15:22:00,416.0,416.04,415.96,416.0204,10455.0
2024-10-11 15:21:00,415.87,416.0,415.854,415.99,15095.0
2024-10-11 15:20:00,415.97,415.975,415.79,415.87,42758.0
2024-10-11 15:19:00,415.99,415.99,415.92,415.9544,17299.0
2024-10-11 15:18:00,415.84,416.01,415.84,415.95,18867.0
2024-10-11 15:17:00,415.93,415.9599,415.87,415.88,12782.0
2024-10-11 15:16:00,416.004,416.0695,415.9001,415.93,15560.0
2024-10-11 15:15:00,415.925,416.12,415.881,416.05,20865.0
2024-10-11 15:14:00,415.8,415.97,415.74,415.94,24164.0
2024-10-11 15:13:00,415.94,415.94,415.7801,415.79,17785.0
2024-10-11 15:12:00,416.11,416.14,415.915,415.96,23078.0
2024-10-11 15:11:00,415.93,416.12,415.9,416.1,25604.0
2024-10-11 15:10:00,415.87,415.975,415.75,415.955,33584.0
2024-10-11 15:09:00,415.69,416.05,415.69,415.873,65370.0
2024-10-11 15:08:00,415.67,415.6919,415.67,415.67,10027.0
2024-10-11 15:07:00,415.69,415.7399,415.68,415.69,19324.0
2024-10-11 15:06:00,415.68,415.72,415.67,415.69,14231.0
2024-10-11 15:05:00,415.7,415.72,415.65,415.6825,28191.0
2024-10-11 15:04:00,415.71,415.74,415.6904,415.7175,11571.0
2024-10-11 15:03:00,415.71,415.74,415.68,415.72,11548.0
2024-10-11 15:02:00,415.7699,415.7699,415.6846,415.699,10486.0
2024-10-11 15:01:00,415.67,415.78,415.67,415.75,14043.0
2024-10-11 15:00:00,415.7477,415.83,415.66,415.72,28211.0
2024-10-11 14:59:00,415.63,415.74,415.63,415.73,12148.0
2024-10-11 14:58:00,415.55,415.6699,415.52,415.64,16828.0
2024-10-11 14:57:00,415.4994,415.565,415.46,415.555,20145.0
2024-10-11 14:56:00,415.39,415.5199,415.36,415.49,22185.0
2024-10-11 14:55:00,415.37,415.44,415.36,415.36,18839.0
2024-10-11 14:54:00,415.395,415.41,415.3581,415.37,11259.0
2024-10-11 14:53:00,415.37,415.44,415.33,415.375,31631.0
2024-10-11 14:52:00,415.285,415.38,415.285,415.365,16688.0
2024-10-11 14:51:00,415.26,415.3,415.21,415.3,8039.0
2024-10-11 14:50:00,415.29,415.3017,415.24,415.25,13408.0
2024-10-11 14:49:00,415.31,415.33,415.24,415.27,7472.0
2024-10-11 14:48:00,415.31,415.35,415.26,415.29,11096.0
2024-10-11 14:47:00,415.28,415.3699,415.2633,415.31,8335.0
2024-10-11 14:46:00,415.37,415.37,415.265,415.265,7943.0
2024-10-11 14:45:00,415.25,415.38,415.245,415.37,17443.0
2024-10-11 14:44:00,415.2,415.234,415.18,415.21,13284.0
2024-10-11 14:43:00,415.15,415.2206,415.15,415.18,8071.0
2024-10-11 14:42:00,415.18,415.2585,415.18,415.185,14506.0
2024-10-11 14:41:00,415.13,415.18,415.0201,415.18,13693.0
2024-10-11 14:40:00,415.14,415.22,415.08,415.12,9550.0
2024-10-11 14:39:00,414.78,415.18,414.7701,415.145,22509.0
2024-10-11 14:38:00,415.15,415.15,414.78,414.78,25887.0
2024-10-11 14:37:00,415.1897,415.24,415.14,415.14,8862.0
2024-10-11 14:36:00,415.2585,415.2585,415.18,415.19,10935.0
2024-10-11 14:35:00,415.2399,415.25,415.1942,415.2499,8786.0
2024-10-11 14:34:00,415.27,415.27,415.18,415.25,10015.0
2024-10-11 14:33:00,415.29,415.3,415.2301,415.254,7993.0
2024-10-11 14:32:00,415.3,415.37,415.28,415.32,8321.0
2024-10-11 14:31:00,415.29,415.37,415.29,415.315,13480.0
2024-10-11 14:30:00,415.26,415.315,415.26,415.3,10807.0
2024-10-11 14:29:00,415.2,415.26,415.2,415.22,9505.0
2024-10-11 14:28:00,415.34,415.34,415.21,415.24,7538.0
2024-10-11 14:27:00,415.28,415.3726,415.2657,415.34,9893.0
2024-10-11 14:26:00,415.23,415.32,415.21,415.32,7922.0
2024-10-11 14:25:00,415.21,415.255,415.14,415.25,8148.0
2024-10-11 14:24:00,415.27,415.27,415.1823,415.2316,5634.0
2024-10-11 14:23:00,415.3,415.31,415.18,415.24,16435.0
2024-10-11 14:22:00,415.2596,415.3,415.22,415.24,7669.0
2024-10-11 14:21:00,415.221,415.325,415.1982,415.26,18357.0
2024-10-11 14:20:00,415.145,415.24,415.145,415.225,8800.0
2024-10-11 14:19:00,415.02,415.18,415.02,415.1348,16816.0
2024-10-11 14:18:00,414.95,415.01,414.9101,415.0,10183.0
2024-10-11 14:17:00,414.985,415.0007,414.925,414.94,9088.0
2024-10-11 14:16:00,415.0414,415.0644,414.9852,414.9852,9383.0
2024-10-11 14:15:00,414.98,415.06,414.94,415.03,13295.0
2024-10-11 14:14:00,415.085,415.085,414.95,414.95,15185.0
2024-10-11 14:13:00,415.15,415.17,415.07,415.09,11848.0
2024-10-11 14:12:00,415.1707,415.24,415.15,415.15,14883.0
2024-10-11 14:11:00,415.12,415.16,415.0882,415.145,10074.0
2024-10-11 14:10:00,415.12,415.1999,415.12,415.18,10749.0
2024-10-11 14:09:00,415.05,415.1399,415.03,415.115,7887.0
2024-10-11 14:08:00,414.92,415.06,414.92,415.06,23574.0
2024-10-11 14:07:00,414.9,414.95,414.8608,414.9,16979.0
2024-10-11 14:06:00,414.79,414.88,414.79,414.88,7872.0
2024-10-11 14:05:00,414.755,414.81,414.73,414.8097,6128.0
2024-10-11 14:04:00,414.58,414.6996,414.57,414.67,10123.0
2024-10-11 14:03:00,414.6214,414.64,414.46,414.57,13640.0
2024-10-11 14:02:00,414.78,414.84,414.65,414.66,9688.0
2024-10-11 14:01:00,414.7,414.7801,414.7,414.7801,10591.0
2024-10-11 14:00:00,414.44,414.67,414.435,414.67,15632.0
2024-10-11 13:59:00,414.49,414.49,414.4101,414.445,10162.0
2024-10-11 13:58:00,414.655,414.6799,414.494,414.494,12265.0
2024-10-11 13:57:00,414.77,414.8,414.64,414.66,10538.0
2024-10-11 13:56:00,414.83,414.8597,414.66,414.7945,17692.0
2024-10-11 13:55:00,414.86,414.88,414.77,414.8254,13400.0
2024-10-11 13:54:00,414.88,414.9101,414.86,414.89,6931.0
2024-10-11 13:53:00,414.91,414.9299,414.85,414.85,11048.0
2024-10-11 13:52:00,414.88,414.98,414.8699,414.925,12128.0
2024-10-11 13:51:00,414.82,414.86,414.82,414.86,6375.0
2024-10-11 13:50:00,414.88,414.88,414.845,414.845,5471.0
2024-10-11 13:49:00,414.77,414.88,414.77,414.88,5759.0
2024-10-11 13:48:00,414.8001,414.83,414.74,414.75,18959.0
2024-10-11 13:47:00,414.9099,414.9099,414.73,414.8001,13148.0
2024-10-11 13:46:00,414.91,414.91,414.845,414.88,7765.0
2024-10-11 13:45:00,414.82,414.9113,414.768,414.89,10042.0
2024-10-11 13:44:00,414.7,414.835,414.7,414.83,17657.0
2024-10-11 13:43:00,414.71,414.73,414.685,414.7,7015.0
2024-10-11 13:42:00,414.7,414.72,414.67,414.68,7242.0
2024-10-11 13:41:00,414.68,414.7177,414.625,414.7,8520.0
2024-10-11 13:40:00,414.65,414.7,414.65,414.695,10856.0
2024-10-11 13:39:00,414.58,414.645,414.54,414.64,11821.0
2024-10-11 13:38:00,414.55,414.583,414.51,414.575,8925.0
2024-10-11 13:37:00,414.5401,414.585,414.46,414.55,11316.0
2024-10-11 13:36:00,414.56,414.66,414.555,414.555,8371.0
2024-10-11 13:35:00,414.59,414.6392,414.5109,414.53,12641.0
2024-10-11 13:34:00,414.66,414.67,414.5486,414.5799,19109.0
2024-10-11 13:33:00,414.71,414.72,414.67,414.67,13131.0
2024-10-11 13:32:00,414.735,414.74,414.69,414.7088,8029.0
2024-10-11 13:31:00,414.72,414.7599,414.685,414.735,13135.0
2024-10-11 13:30:00,414.69,414.74,414.67,414.68,11717.0
2024-10-11 13:29:00,414.62,414.69,414.62,414.68,6636.0
2024-10-11 13:28:00,414.652,414.68,414.62,414.65,9036.0
2024-10-11 13:27:00,414.55,414.64,414.55,414.6312,10041.0
2024-10-11 13:26:00,414.65,414.67,414.56,414.56,8608.0
2024-10-11 13:25:00,414.54,414.69,414.54,414.655,9908.0
2024-10-11 13:24:00,414.5,414.59,414.465,414.58,17347.0
2024-10-11 13:23:00,414.47,414.5344,414.45,414.5,11820.0
2024-10-11 13:22:00,414.44,414.44,414.3801,414.43,7233.0
2024-10-11 13:21:00,414.4599,414.478,414.415,414.4301,7523.0
2024-10-11 13:20:00,414.39,414.4873,414.34,414.4873,7568.0
2024-10-11 13:19:00,414.27,414.36,414.26,414.32,7806.0
2024-10-11 13:18:00,414.4311,414.4311,414.25,414.25,11222.0
2024-10-11 13:17:00,414.365,414.46,414.365,414.46,7678.0
2024-10-11 13:16:00,414.405,414.48,414.36,414.365,7679.0
2024-10-11 13:15:00,414.48,414.49,414.39,414.3992,8471.0
2024-10-11 13:14:00,414.29,414.5,414.28,414.4805,18829.0
2024-10-11 13:13:00,414.185,414.29,414.17,414.275,10348.0
2024-10-11 13:12:00,414.29,414.29,414.17,414.17,12202.0
2024-10-11 13:11:00,414.37,414.39,414.3,414.3,13767.0
2024-10-11 13:10:00,414.3423,414.46,414.31,414.36,19175.0
2024-10-11 13:09:00,414.37,414.39,414.29,414.31,11933.0
2024-10-11 13:08:00,414.25,414.41,414.25,414.3384,18641.0
